Pro_Name,Pro_Code,Bgy_Name,Bgy_Code
Lanao Del Norte,PH103500000,Kadayonan,PH103514005
Lanao Del Norte,PH103500000,Dalama,PH103514008
Lanao Del Norte,PH103500000,Lindongan,PH103514011
Lanao Del Norte,PH103500000,Lingco-an,PH103514012
Lanao Del Norte,PH103500000,Lininding,PH103514013
Lanao Del Norte,PH103500000,Lumba-Bayabao,PH103514014
Lanao Del Norte,PH103500000,Madaya,PH103514015
Lanao Del Norte,PH103500000,Maganding,PH103514016
Lanao Del Norte,PH103500000,Matampay,PH103514019
Lanao Del Norte,PH103500000,Old Poblacion,PH103514020
Lanao Del Norte,PH103500000,North Cadulawan,PH103514021
Lanao Del Norte,PH103500000,Panggao,PH103514022
Lanao Del Norte,PH103500000,Pantao,PH103514023
Lanao Del Norte,PH103500000,Pantao-A-Munai,PH103514024
Lanao Del Norte,PH103500000,Pantaon,PH103514025
Lanao Del Norte,PH103500000,Pindolonan,PH103514026
Lanao Del Norte,PH103500000,Punong,PH103514027
Lanao Del Norte,PH103500000,Ramain,PH103514028
Lanao Del Norte,PH103500000,Sandigamunai,PH103514029
Lanao Del Norte,PH103500000,Tagoranao,PH103514031
Lanao Del Norte,PH103500000,Tambo,PH103514032
Lanao Del Norte,PH103500000,Tamparan (Mandaya),PH103514033
Lanao Del Norte,PH103500000,Taporog,PH103514034
Lanao Del Norte,PH103500000,Abaga,PH103515001
Lanao Del Norte,PH103500000,Bangco,PH103515002
Lanao Del Norte,PH103500000,Canibongan,PH103515003
Lanao Del Norte,PH103500000,Karcum,PH103515004
Lanao Del Norte,PH103500000,Dimayon,PH103515005
Lanao Del Norte,PH103500000,Inayawan,PH103515006
Lanao Del Norte,PH103500000,Kaludan,PH103515008
Lanao Del Norte,PH103500000,Katubuan,PH103515010
Lanao Del Norte,PH103500000,Cabasaran (Laya),PH103515011
Lanao Del Norte,PH103500000,Liangan,PH103515012
Lanao Del Norte,PH103500000,Lupitan,PH103515013
Lanao Del Norte,PH103500000,Mangan,PH103515014
Lanao Del Norte,PH103500000,Malaig,PH103515015
Lanao Del Norte,PH103500000,Masibay,PH103515016
Lanao Del Norte,PH103500000,Poblacion (Nunungan Proper),PH103515017
Lanao Del Norte,PH103500000,Notongan,PH103515018
Lanao Del Norte,PH103500000,Petadun,PH103515019
Lanao Del Norte,PH103500000,Panganapan,PH103515020
Lanao Del Norte,PH103500000,Pantar,PH103515021
Lanao Del Norte,PH103500000,Paridi,PH103515022
Lanao Del Norte,PH103500000,Rarab,PH103515023
Lanao Del Norte,PH103500000,Raraban,PH103515024
Lanao Del Norte,PH103500000,Rebucon,PH103515025
Lanao Del Norte,PH103500000,Songgod,PH103515026
Lanao Del Norte,PH103500000,Taraka,PH103515027
Lanao Del Norte,PH103500000,Dalamas,PH103520001
Lanao Del Norte,PH103500000,Darimbang,PH103520002
Lanao Del Norte,PH103500000,Dimayon,PH103520003
Lanao Del Norte,PH103500000,Inagongan,PH103520004
Lanao Del Norte,PH103500000,Kiazar (Pob.),PH103520005
Lanao Del Norte,PH103500000,Malimbato,PH103520006
Lanao Del Norte,PH103500000,Panalawan,PH103520007
Lanao Del Norte,PH103500000,Small Banisilon,PH103521001
Lanao Del Norte,PH103500000,Bayabao,PH103521003
Lanao Del Norte,PH103500000,Berwar,PH103521004
Lanao Del Norte,PH103500000,Big Banisilon,PH103521005
Lanao Del Norte,PH103500000,Big Meladoc,PH103521006
Lanao Del Norte,PH103500000,Bubong,PH103521007
Lanao Del Norte,PH103500000,Lamaosa,PH103521008
Lanao Del Norte,PH103500000,Linao,PH103521009
Lanao Del Norte,PH103500000,Lindongan,PH103521010
Lanao Del Norte,PH103500000,Lingco-an,PH103521011
Lanao Del Norte,PH103500000,Small Meladoc,PH103521013
Lanao Del Norte,PH103500000,Papan,PH103521014
Lanao Del Norte,PH103500000,Pelingkingan,PH103521016
Lanao Del Norte,PH103500000,Poblacion,PH103521017
Lanao Del Norte,PH103500000,Poona Kapatagan,PH103521018
Lanao Del Norte,PH103500000,Punod,PH103521019
Lanao Del Norte,PH103500000,Somiorang,PH103521021
Lanao Del Norte,PH103500000,Tangcal Proper,PH103521024
Lanao Del Norte,PH103500000,Bangcal,PH103523001
Lanao Del Norte,PH103500000,Bubong Madaya,PH103523003
Lanao Del Norte,PH103500000,Bowi,PH103523005
Lanao Del Norte,PH103500000,Cabasaran,PH103523006
Lanao Del Norte,PH103500000,Cadayonan,PH103523007
Lanao Del Norte,PH103500000,Campong,PH103523008
Lanao Del Norte,PH103500000,Dibarosan,PH103523010
Lanao Del Norte,PH103500000,Kalanganan East,PH103523012
Lanao Del Norte,PH103500000,Kalanganan Lower,PH103523013
Lanao Del Norte,PH103500000,Kalilangan,PH103523014
Lanao Del Norte,PH103500000,Pantao-Marug,PH103523016
Lanao Del Norte,PH103500000,Pantao-Ranao,PH103523017
Lanao Del Norte,PH103500000,Pantar East,PH103523018
Lanao Del Norte,PH103500000,Poblacion,PH103523019
Lanao Del Norte,PH103500000,Pitubo,PH103523021
Lanao Del Norte,PH103500000,Poona-Punod,PH103523022
Lanao Del Norte,PH103500000,Punod,PH103523023
Lanao Del Norte,PH103500000,Sundiga-Punod,PH103523026
Lanao Del Norte,PH103500000,Tawanan,PH103523029
Lanao Del Norte,PH103500000,West Pantar,PH103523030
Lanao Del Norte,PH103500000,Lumba-Punod,PH103523031
Cotabato (North Cotabato),PH124700000,Manarapan,PH124702024
Cotabato (North Cotabato),PH124700000,Nasapian,PH124702027
Cotabato (North Cotabato),PH124700000,Nanga-an,PH124703013
Cotabato (North Cotabato),PH124700000,Sanggadong,PH124703021
Cotabato (North Cotabato),PH124700000,Simbuhay,PH124703022
Cotabato (North Cotabato),PH124700000,Damatulan,PH124709011
Cotabato (North Cotabato),PH124700000,Kadigasan,PH124709014
Cotabato (North Cotabato),PH124700000,Kadingilan,PH124709015
Cotabato (North Cotabato),PH124700000,Kapinpilan,PH124709016
Cotabato (North Cotabato),PH124700000,Kudarangan,PH124709019
Cotabato (North Cotabato),PH124700000,Central Labas,PH124709020
Cotabato (North Cotabato),PH124700000,Malingao,PH124709027
Cotabato (North Cotabato),PH124700000,Mudseng,PH124709029
Cotabato (North Cotabato),PH124700000,Nabalawag,PH124709030
Cotabato (North Cotabato),PH124700000,Olandang,PH124709033
Cotabato (North Cotabato),PH124700000,Sambulawan,PH124709047
Cotabato (North Cotabato),PH124700000,Tugal,PH124709050
Cotabato (North Cotabato),PH124700000,Balacayon,PH124711003
Cotabato (North Cotabato),PH124700000,Buricain,PH124711009
Cotabato (North Cotabato),PH124700000,Datu Binasing,PH124711012
Cotabato (North Cotabato),PH124700000,Kadingilan,PH124711014
Cotabato (North Cotabato),PH124700000,Lower Baguer,PH124711017
Cotabato (North Cotabato),PH124700000,Lower Pangangkalan,PH124711018
Cotabato (North Cotabato),PH124700000,Matilac,PH124711022
Cotabato (North Cotabato),PH124700000,Patot,PH124711029
Cotabato (North Cotabato),PH124700000,Bagoaingud (Bagoinged),PH124712001
Cotabato (North Cotabato),PH124700000,Balatican,PH124712004
Cotabato (North Cotabato),PH124700000,Balong,PH124712005
Cotabato (North Cotabato),PH124700000,Balungis,PH124712006
Cotabato (North Cotabato),PH124700000,Batulawan,PH124712008
Cotabato (North Cotabato),PH124700000,Buliok,PH124712010
Cotabato (North Cotabato),PH124700000,Gokoton (Gokotan),PH124712022
Cotabato (North Cotabato),PH124700000,Kabasalan,PH124712024
Cotabato (North Cotabato),PH124700000,Lagunde,PH124712030
Cotabato (North Cotabato),PH124700000,Macabual,PH124712034
Cotabato (North Cotabato),PH124700000,Macasendeg,PH124712035
Cotabato (North Cotabato),PH124700000,Dunguan,PH124717004
Cotabato (North Cotabato),PH124700000,Lower Mingading,PH124717007
Cotabato (North Cotabato),PH124700000,Tapodoc,PH124717017
Cotabato City (Not A Province),PH129800000,Bagua,PH129804001
Cotabato City (Not A Province),PH129800000,Kalanganan,PH129804002
Cotabato City (Not A Province),PH129800000,Poblacion,PH129804003
Cotabato City (Not A Province),PH129800000,Rosary Heights,PH129804004
Cotabato City (Not A Province),PH129800000,Tamontaka,PH129804005
Cotabato City (Not A Province),PH129800000,Bagua I,PH129804006
Cotabato City (Not A Province),PH129800000,Bagua II,PH129804007
Cotabato City (Not A Province),PH129800000,Bagua III,PH129804008
Cotabato City (Not A Province),PH129800000,Kalanganan I,PH129804009
Cotabato City (Not A Province),PH129800000,Kalanganan II,PH129804010
Cotabato City (Not A Province),PH129800000,Poblacion I,PH129804011
Cotabato City (Not A Province),PH129800000,Poblacion II,PH129804012
Cotabato City (Not A Province),PH129800000,Poblacion III,PH129804013
Cotabato City (Not A Province),PH129800000,Poblacion IV,PH129804014
Cotabato City (Not A Province),PH129800000,Poblacion V,PH129804015
Cotabato City (Not A Province),PH129800000,Poblacion VI,PH129804016
Cotabato City (Not A Province),PH129800000,Poblacion VII,PH129804017
Cotabato City (Not A Province),PH129800000,Poblacion VIII,PH129804018
Cotabato City (Not A Province),PH129800000,Poblacion IX,PH129804019
Cotabato City (Not A Province),PH129800000,Rosary Heights I,PH129804020
Cotabato City (Not A Province),PH129800000,Rosary Heights II,PH129804021
Cotabato City (Not A Province),PH129800000,Rosary Heights III,PH129804022
Cotabato City (Not A Province),PH129800000,Rosary Heights IV,PH129804023
Cotabato City (Not A Province),PH129800000,Rosary Heights V,PH129804024
Cotabato City (Not A Province),PH129800000,Rosary Heights VI,PH129804025
Cotabato City (Not A Province),PH129800000,Rosary Heights VII,PH129804026
Cotabato City (Not A Province),PH129800000,Rosary Heights VIII,PH129804027
Cotabato City (Not A Province),PH129800000,Rosary Heights IX,PH129804028
Cotabato City (Not A Province),PH129800000,Rosary Heights X,PH129804029
Cotabato City (Not A Province),PH129800000,Rosary Heights XI,PH129804030
Cotabato City (Not A Province),PH129800000,Rosary Heights XII,PH129804031
Cotabato City (Not A Province),PH129800000,Rosary Heights XIII,PH129804032
Cotabato City (Not A Province),PH129800000,Tamontaka I,PH129804033
Cotabato City (Not A Province),PH129800000,Tamontaka II,PH129804034
Cotabato City (Not A Province),PH129800000,Tamontaka III,PH129804035
Cotabato City (Not A Province),PH129800000,Tamontaka IV,PH129804036
Cotabato City (Not A Province),PH129800000,Tamontaka V,PH129804037
