Pro_Name,Pro_Code,Bgy_Name,Bgy_Code,labels
Maguindanao,PH153800000,Marang,PH153818007,0 ns
Maguindanao,PH153800000,Margues,PH153807024,0 ns
Maguindanao,PH153800000,Maridagao,PH153822006,0 ns
Maguindanao,PH153800000,Masigay,PH153806029,3 cold spot
Maguindanao,PH153800000,Masigay,PH153836012,3 cold spot
Maguindanao,PH153800000,Maslabeng,PH153803030,0 ns
Maguindanao,PH153800000,Masulot,PH153813021,0 ns
Maguindanao,PH153800000,Matagabong,PH153801022,0 ns
Maguindanao,PH153800000,Mataya,PH153802017,0 ns
Maguindanao,PH153800000,Matengen,PH153812029,0 ns
Maguindanao,PH153800000,Matilak,PH153814013,0 ns
Maguindanao,PH153800000,Matuber,PH153830004,0 ns
Maguindanao,PH153800000,Meta,PH153827006,0 ns
Maguindanao,PH153800000,Meti,PH153830005,0 ns
Maguindanao,PH153800000,Midconding,PH153819012,0 ns
Maguindanao,PH153800000,Midpandacan,PH153819013,0 ns
Maguindanao,PH153800000,Midtimbang (Pob.),PH153831004,0 ns
Maguindanao,PH153800000,Mileb,PH153829006,0 ns
Maguindanao,PH153800000,Minabay,PH153802018,0 ns
Maguindanao,PH153800000,Minabay,PH153818011,0 ns
Maguindanao,PH153800000,Mirab,PH153815022,0 ns
Maguindanao,PH153800000,Mompong,PH153807026,0 ns
Maguindanao,PH153800000,Montay,PH153806030,0 ns
Maguindanao,PH153800000,Montay,PH153834008,0 ns
Maguindanao,PH153800000,Moro Point,PH153811034,0 ns
Maguindanao,PH153800000,Mulaug,PH153812030,0 ns
Maguindanao,PH153800000,Muslim,PH153825008,3 cold spot
Maguindanao,PH153800000,Muti,PH153825009,0 ns
Maguindanao,PH153800000,Nabalawag,PH153818008,0 ns
Maguindanao,PH153800000,Nabundas,PH153822007,0 ns
Maguindanao,PH153800000,Nabundas,PH153837010,0 ns
Maguindanao,PH153800000,Nalinan,PH153812031,0 ns
Maguindanao,PH153800000,Nalkan,PH153830006,0 ns
Maguindanao,PH153800000,Namuken,PH153824007,0 ns
Maguindanao,PH153800000,Nangi,PH153815023,0 ns
Maguindanao,PH153800000,Napok,PH153805025,3 cold spot
Maguindanao,PH153800000,Nara,PH153812053,0 ns
Maguindanao,PH153800000,Nekitan,PH153812033,0 ns
Maguindanao,PH153800000,Nekitan,PH153807025,0 ns
Maguindanao,PH153800000,Nituan,PH153811017,1 hot spot
Maguindanao,PH153800000,Nunangan (Nunangen),PH153831005,0 ns
Maguindanao,PH153800000,Nuro Poblacion,PH153815025,0 ns
Maguindanao,PH153800000,Nuyo,PH153802020,0 ns
Maguindanao,PH153800000,Olas,PH153812034,0 ns
Maguindanao,PH153800000,Orandang,PH153811018,0 ns
Maguindanao,PH153800000,Oring,PH153802021,0 ns
Maguindanao,PH153800000,Pagagawan,PH153822008,0 ns
Maguindanao,PH153800000,Pagalungan,PH153814014,3 cold spot
Maguindanao,PH153800000,Pagatin,PH153836013,0 ns
Maguindanao,PH153800000,Pagatin,PH153837011,0 ns
Maguindanao,PH153800000,Pagatin (Pagatin I),PH153837016,0 ns
Maguindanao,PH153800000,Pageda,PH153821011,0 ns
Maguindanao,PH153800000,Paglat,PH153823003,0 ns
Maguindanao,PH153800000,Paitan,PH153832004,1 hot spot
Maguindanao,PH153800000,Palao sa Buto,PH153805015,0 ns
Maguindanao,PH153800000,Paldong,PH153813050,0 ns
Maguindanao,PH153800000,Pamalian,PH153837012,0 ns
Maguindanao,PH153800000,Panadtaban,PH153829007,0 ns
Maguindanao,PH153800000,Panangeti,PH153827008,3 cold spot
Maguindanao,PH153800000,Panapan,PH153832005,1 hot spot
Maguindanao,PH153800000,Panatan,PH153812035,0 ns
Maguindanao,PH153800000,Pandag,PH153833007,0 ns
Maguindanao,PH153800000,Pandan,PH153817008,1 hot spot
Maguindanao,PH153800000,Pandi,PH153836014,3 cold spot
Maguindanao,PH153800000,Panggao,PH153818014,0 ns
Maguindanao,PH153800000,Panosolen,PH153819015,3 cold spot
Maguindanao,PH153800000,Pantawan,PH153802022,0 ns
Maguindanao,PH153800000,Papakan,PH153813028,0 ns
Maguindanao,PH153800000,Paulino Labio,PH153834009,0 ns
Maguindanao,PH153800000,Payan,PH153814015,3 cold spot
Maguindanao,PH153800000,Pedtad,PH153814017,3 cold spot
Maguindanao,PH153800000,Penansaran,PH153830007,0 ns
Maguindanao,PH153800000,Penditen,PH153836015,3 cold spot
Maguindanao,PH153800000,Pened,PH153814016,3 cold spot
Maguindanao,PH153800000,Pidsandawan,PH153820013,0 ns
Maguindanao,PH153800000,Pidsandawan,PH153829008,0 ns
Maguindanao,PH153800000,Pidtiguian,PH153819018,0 ns
Maguindanao,PH153800000,Piers,PH153802023,0 ns
Maguindanao,PH153800000,Pigcalagan,PH153812036,0 ns
Maguindanao,PH153800000,Pigkelegan (Ibotegen),PH153812037,0 ns
Maguindanao,PH153800000,Pikeg,PH153837013,0 ns
Maguindanao,PH153800000,Pilar,PH153817009,0 ns
Maguindanao,PH153800000,Pimbalakan,PH153820014,3 cold spot
Maguindanao,PH153800000,Pinantao,PH153811019,0 ns
Maguindanao,PH153800000,Pinaring,PH153812038,0 ns
Maguindanao,PH153800000,Pingping,PH153812039,0 ns
Maguindanao,PH153800000,Poblacion,PH153810021,0 ns
Maguindanao,PH153800000,Poblacion,PH153803039,0 ns
Maguindanao,PH153800000,Poblacion,PH153805026,0 ns
Maguindanao,PH153800000,Poblacion,PH153808034,0 ns
Maguindanao,PH153800000,Poblacion,PH153811020,1 hot spot
Maguindanao,PH153800000,Poblacion,PH153814018,3 cold spot
Maguindanao,PH153800000,Poblacion (Dulawan),PH153806034,0 ns
Maguindanao,PH153800000,Poblacion I,PH153808046,0 ns
Maguindanao,PH153800000,Poblacion II,PH153808047,0 ns
Maguindanao,PH153800000,Poblacion II,PH153811028,1 hot spot
Maguindanao,PH153800000,Polloc,PH153811021,1 hot spot
Maguindanao,PH153800000,Popol,PH153803040,2 low outlier
Maguindanao,PH153800000,Pura,PH153830013,0 ns
Maguindanao,PH153800000,Pusao,PH153837014,0 ns
Maguindanao,PH153800000,Puya,PH153805010,0 ns
Maguindanao,PH153800000,Quipolot,PH153819019,0 ns
Maguindanao,PH153800000,Raguisi,PH153812040,0 ns
Maguindanao,PH153800000,Ramcor,PH153819016,0 ns
Maguindanao,PH153800000,Ranao Pilayan,PH153815029,0 ns
Maguindanao,PH153800000,Rebuken,PH153812041,0 ns
Maguindanao,PH153800000,Reina Regente,PH153806035,0 ns
Maguindanao,PH153800000,Rempes,PH153815030,0 ns
Maguindanao,PH153800000,Renede,PH153815031,0 ns
Maguindanao,PH153800000,Renti,PH153815032,0 ns
Maguindanao,PH153800000,Resa,PH153830008,0 ns
Maguindanao,PH153800000,Rifao,PH153815034,0 ns
Maguindanao,PH153800000,Romangaob (Pob.),PH153817010,0 ns
Maguindanao,PH153800000,Rominimbang,PH153818009,0 ns
Maguindanao,PH153800000,Rumidas,PH153802025,0 ns
Maguindanao,PH153800000,Sabaken,PH153834010,0 ns
Maguindanao,PH153800000,Sadangin,PH153819020,0 ns
Maguindanao,PH153800000,Salam,PH153823007,0 ns
Maguindanao,PH153800000,Salbu,PH153826013,0 ns
Maguindanao,PH153800000,Salendab,PH153805027,3 cold spot
Maguindanao,PH153800000,Salimbao,PH153812042,0 ns
Maguindanao,PH153800000,Salman,PH153801035,0 ns
Maguindanao,PH153800000,Samberen,PH153811029,2 low outlier
Maguindanao,PH153800000,Sambolawan,PH153812043,0 ns
Maguindanao,PH153800000,Sambulawan,PH153836016,0 ns
Maguindanao,PH153800000,Sampao,PH153825010,0 ns
Maguindanao,PH153800000,Sampao,PH153829009,0 ns
Maguindanao,PH153800000,San Jose,PH153817011,0 ns
Maguindanao,PH153800000,Saniag,PH153801028,0 ns
Maguindanao,PH153800000,Sapad,PH153809007,0 ns
Maguindanao,PH153800000,Sapakan,PH153820016,0 ns
Maguindanao,PH153800000,Sapakan (Pob.),PH153829010,0 ns
Maguindanao,PH153800000,Sapalan,PH153807027,0 ns
Maguindanao,PH153800000,Satan,PH153808037,0 ns
Maguindanao,PH153800000,Sayap,PH153835005,0 ns
Maguindanao,PH153800000,Sedem,PH153830009,0 ns
Maguindanao,PH153800000,Sefegefen,PH153815036,0 ns
Maguindanao,PH153800000,Semba,PH153807028,1 hot spot
Maguindanao,PH153800000,Senditan,PH153812044,0 ns
Maguindanao,PH153800000,Sepaka,PH153805011,0 ns
Maguindanao,PH153800000,Sibuto,PH153807029,0 ns
Maguindanao,PH153800000,Sifaren (Sifaran),PH153807030,0 ns
Maguindanao,PH153800000,Simuay/Seashore,PH153824008,0 ns
Maguindanao,PH153800000,Sinipak,PH153830010,0 ns
Maguindanao,PH153800000,Solon,PH153824009,0 ns
Maguindanao,PH153800000,Sugadol,PH153828008,0 ns
Maguindanao,PH153800000,Sumakubay,PH153819021,0 ns
Maguindanao,PH153800000,Tabungao,PH153829011,0 ns
Maguindanao,PH153800000,Tagudtongan,PH153811023,3 cold spot
Maguindanao,PH153800000,Taib,PH153835006,3 cold spot
Maguindanao,PH153800000,Talapas,PH153822009,2 low outlier
Maguindanao,PH153800000,Talayan,PH153816033,0 ns
Maguindanao,PH153800000,Talibadok,PH153835007,0 ns
Maguindanao,PH153800000,Talisawa,PH153828009,0 ns
Maguindanao,PH153800000,Talitay,PH153803045,1 hot spot
Maguindanao,PH153800000,Talitay,PH153821012,0 ns
Maguindanao,PH153800000,Talitay,PH153822010,0 ns
Maguindanao,PH153800000,Tamar,PH153816035,0 ns
Maguindanao,PH153800000,Tambak,PH153807031,0 ns
Maguindanao,PH153800000,Tambak,PH153830011,0 ns
Maguindanao,PH153800000,Tambo,PH153824010,2 low outlier
Maguindanao,PH153800000,Tambunan I,PH153816036,0 ns
Maguindanao,PH153800000,Tambunan II,PH153825011,0 ns
Maguindanao,PH153800000,Tamontaka,PH153807032,1 hot spot
Maguindanao,PH153800000,Tanuel,PH153807033,2 low outlier
Maguindanao,PH153800000,Tapayan,PH153824011,0 ns
Maguindanao,PH153800000,Tapian,PH153807034,0 ns
Maguindanao,PH153800000,Tapikan,PH153808038,0 ns
Maguindanao,PH153800000,Tariken,PH153824012,0 ns
Maguindanao,PH153800000,Taviran,PH153807035,0 ns
Maguindanao,PH153800000,Tee,PH153836017,3 cold spot
Maguindanao,PH153800000,Tenok,PH153832006,0 ns
Maguindanao,PH153800000,Tenonggos,PH153807036,0 ns
Maguindanao,PH153800000,Timbaluan,PH153816038,0 ns
Maguindanao,PH153800000,Timbangan,PH153808039,0 ns
Maguindanao,PH153800000,Tina,PH153808040,3 cold spot
Maguindanao,PH153800000,Tinambulan,PH153832007,1 hot spot
Maguindanao,PH153800000,Tinungkaan,PH153815042,0 ns
Maguindanao,PH153800000,Togaig,PH153818010,0 ns
Maguindanao,PH153800000,Tomicor,PH153801031,0 ns
Maguindanao,PH153800000,Tonggol,PH153819017,0 ns
Maguindanao,PH153800000,Tual,PH153823008,0 ns
Maguindanao,PH153800000,Tuayan,PH153835008,0 ns
Maguindanao,PH153800000,Tuayan I,PH153835009,2 low outlier
Maguindanao,PH153800000,Tubak,PH153801032,0 ns
Maguindanao,PH153800000,Tubuan,PH153830012,0 ns
Maguindanao,PH153800000,Tuca-Maror,PH153811024,0 ns
Maguindanao,PH153800000,Tugal,PH153813045,0 ns
Maguindanao,PH153800000,Tugal,PH153831006,0 ns
Maguindanao,PH153800000,Tuka,PH153820017,0 ns
Maguindanao,PH153800000,Tuka,PH153824013,0 ns
Maguindanao,PH153800000,Tukanakuden,PH153813046,0 ns
Maguindanao,PH153800000,Tukanalipao,PH153820018,0 ns
Maguindanao,PH153800000,Tukanolocong (Tukanologong),PH153828010,0 ns
Maguindanao,PH153800000,Tulunan,PH153831007,0 ns
Maguindanao,PH153800000,Tumaguinting,PH153834011,0 ns
Maguindanao,PH153800000,Tumbao,PH153832008,1 hot spot
Maguindanao,PH153800000,Tunggol,PH153822011,0 ns
Maguindanao,PH153800000,Tuntungan,PH153835011,0 ns
Maguindanao,PH153800000,Tuntungan,PH153827010,3 cold spot
Maguindanao,PH153800000,Ungap,PH153812051,0 ns
Maguindanao,PH153800000,Upper Dilag,PH153833008,0 ns
Maguindanao,PH153800000,Upper Idtig,PH153823004,0 ns
Maguindanao,PH153800000,Upper Lasangan,PH153819022,3 cold spot
Maguindanao,PH153800000,Upper Siling,PH153803054,0 ns
Maguindanao,PH153800000,Upper Taviran,PH153814019,3 cold spot
Sulu,PH156600000,Adjid,PH156601001,1 hot spot
Sulu,PH156600000,Alat,PH156602001,1 hot spot
Sulu,PH156600000,Alu Bunah,PH156608001,0 ns
Sulu,PH156600000,Alu Bus-Bus,PH156617001,0 ns
Sulu,PH156600000,Alu Layag-Layag,PH156609024,0 ns
Sulu,PH156600000,Alu Pangkoh,PH156609002,0 ns
Sulu,PH156600000,Alu-Duyong,PH156617002,0 ns
Sulu,PH156600000,Alu-Kabingaan,PH156614013,0 ns
Sulu,PH156600000,Anak Jati,PH156605001,0 ns
Sulu,PH156600000,Andalan,PH156610001,0 ns
Sulu,PH156600000,Andalan,PH156613001,0 ns
Sulu,PH156600000,Andalan,PH156619001,0 ns
Sulu,PH156600000,Angilan,PH156619002,0 ns
Sulu,PH156600000,Anuling,PH156611001,1 hot spot
Sulu,PH156600000,Asin,PH156607001,0 ns
Sulu,PH156600000,Asturias,PH156602002,1 hot spot
Sulu,PH156600000,Bagsak,PH156609003,0 ns
Sulu,PH156600000,Bagsak,PH156613002,0 ns
Sulu,PH156600000,Bakkaan,PH156615001,0 ns
Sulu,PH156600000,Bakong,PH156611002,3 cold spot
Sulu,PH156600000,Bakud,PH156612001,0 ns
Sulu,PH156600000,Bakud,PH156607002,0 ns
Sulu,PH156600000,Baligtang,PH156618001,0 ns
Sulu,PH156600000,Bandang,PH156613003,0 ns
Sulu,PH156600000,Bangalan,PH156601002,0 ns
Sulu,PH156600000,Bangalaw,PH156615002,0 ns
Sulu,PH156600000,Bangas (Pob.),PH156606012,0 ns
Sulu,PH156600000,Bangday,PH156607003,3 cold spot
Sulu,PH156600000,Bangkal,PH156611003,0 ns
Sulu,PH156600000,Bangkilay,PH156608003,0 ns
Sulu,PH156600000,Banting,PH156614003,0 ns
Sulu,PH156600000,Bas Lugus,PH156617003,3 cold spot
Sulu,PH156600000,Bato Ugis,PH156605002,0 ns
Sulu,PH156600000,Bato-bato,PH156601003,0 ns
Sulu,PH156600000,Baunoh,PH156607004,0 ns
Sulu,PH156600000,Bawisan,PH156609004,0 ns
Sulu,PH156600000,Biid,PH156609005,0 ns
Sulu,PH156600000,Bilaan (Pob.),PH156613004,0 ns
Sulu,PH156600000,Bitanag,PH156607005,3 cold spot
Sulu,PH156600000,Bonbon,PH156611004,0 ns
Sulu,PH156600000,Bual,PH156604004,1 hot spot
Sulu,PH156600000,Bualo Lahi,PH156605003,3 cold spot
Sulu,PH156600000,Bualo Lipid,PH156605004,0 ns
Sulu,PH156600000,Buan,PH156612004,0 ns
Sulu,PH156600000,Buanza,PH156601004,1 hot spot
Sulu,PH156600000,Bubuan,PH156606002,0 ns
Sulu,PH156600000,Bud Bunga,PH156613007,0 ns
Sulu,PH156600000,Bud Seit,PH156607006,0 ns
Sulu,PH156600000,Bud Sibaud,PH156618002,3 cold spot
Sulu,PH156600000,Bud-Taran,PH156601005,0 ns
Sulu,PH156600000,Buhanginan (Darayan),PH156611005,0 ns
Sulu,PH156600000,Bukid,PH156609006,0 ns
Sulu,PH156600000,Bulabog,PH156605005,3 cold spot
Sulu,PH156600000,Bulangsi,PH156607007,3 cold spot
Sulu,PH156600000,Bulansing Tara,PH156612006,3 cold spot
Sulu,PH156600000,Buli Bawang,PH156609008,0 ns
Sulu,PH156600000,Bulihkullul,PH156612007,3 cold spot
Sulu,PH156600000,Bungkaung,PH156611006,0 ns
Sulu,PH156600000,Buntod,PH156613008,0 ns
Sulu,PH156600000,Bunut,PH156601006,0 ns
Sulu,PH156600000,Buroh,PH156613009,0 ns
Sulu,PH156600000,Bus-bus,PH156602003,1 hot spot
Sulu,PH156600000,Buton,PH156609009,0 ns
Sulu,PH156600000,Buton Mahablo,PH156609010,0 ns
Sulu,PH156600000,Campo Islam,PH156612008,0 ns
Sulu,PH156600000,Capual Island,PH156619003,0 ns
Sulu,PH156600000,Chinese Pier,PH156602004,1 hot spot
Sulu,PH156600000,Dalih,PH156613010,0 ns
Sulu,PH156600000,Danag,PH156611007,0 ns
Sulu,PH156600000,Danao,PH156615003,0 ns
Sulu,PH156600000,Danapa,PH156609011,3 cold spot
Sulu,PH156600000,Datag,PH156607008,0 ns
Sulu,PH156600000,Daungdong,PH156610003,0 ns
Sulu,PH156600000,Duggo,PH156612010,0 ns
Sulu,PH156600000,Duhol Kabbon,PH156605007,3 cold spot
Sulu,PH156600000,Duhol Tara,PH156612011,0 ns
Sulu,PH156600000,Dungon,PH156615004,0 ns
Sulu,PH156600000,Duyan Kabao,PH156609012,0 ns
Sulu,PH156600000,East Kungtad,PH156612012,0 ns
Sulu,PH156600000,East Sisangat,PH156612013,3 cold spot
Sulu,PH156600000,Gagguil,PH156616001,0 ns
Sulu,PH156600000,Gandasuli,PH156611030,0 ns
Sulu,PH156600000,Gapas Rugasan,PH156617004,0 ns
Sulu,PH156600000,Gapas Tubig Tuwak,PH156617005,0 ns
Sulu,PH156600000,Gata,PH156613011,0 ns
Sulu,PH156600000,Gata-gata,PH156616002,0 ns
Sulu,PH156600000,Gimba Lagasan,PH156609013,0 ns
Sulu,PH156600000,Guimbaun,PH156604029,0 ns
Sulu,PH156600000,Gulangan,PH156605008,0 ns
Sulu,PH156600000,Hambilan,PH156618003,0 ns
Sulu,PH156600000,Hawan,PH156614010,3 cold spot
Sulu,PH156600000,Huwit-huwit,PH156619004,0 ns
Sulu,PH156600000,Huwit-huwit Bas Nonok,PH156617007,0 ns
Sulu,PH156600000,Huwit-huwit Proper,PH156617006,0 ns
Sulu,PH156600000,Igasan,PH156611008,0 ns
Sulu,PH156600000,Ipil,PH156605009,0 ns
Sulu,PH156600000,Ipil,PH156612015,0 ns
Sulu,PH156600000,Jambangan,PH156612016,3 cold spot
Sulu,PH156600000,Jati-Tunggal,PH156601007,0 ns
Sulu,PH156600000,Jinggan,PH156616009,0 ns
Sulu,PH156600000,Kabatuhan Bilaan,PH156613059,0 ns
Sulu,PH156600000,Kabatuhan Tiis,PH156613014,0 ns
Sulu,PH156600000,Kabbon,PH156618004,0 ns
Sulu,PH156600000,Kabbon Maas,PH156601008,0 ns
Sulu,PH156600000,Kabbon Takas,PH156611009,3 cold spot
Sulu,PH156600000,Kabubu,PH156612018,3 cold spot
Sulu,PH156600000,Kabungkol,PH156613015,0 ns
Sulu,PH156600000,Kabuukan,PH156606003,0 ns
Sulu,PH156600000,Kadday Mampallam,PH156611010,0 ns
Sulu,PH156600000,Kagay,PH156601010,0 ns
Sulu,PH156600000,Kagay,PH156613016,0 ns
Sulu,PH156600000,Kaha,PH156609001,0 ns
Sulu,PH156600000,Kahawa,PH156613017,0 ns
Sulu,PH156600000,Kahikukuk,PH156615005,0 ns
Sulu,PH156600000,Kahoy Sinah,PH156609015,0 ns
Sulu,PH156600000,Kajatian,PH156601011,1 hot spot
Sulu,PH156600000,Kalang (Pob.),PH156614014,0 ns
Sulu,PH156600000,Kamalig,PH156607011,0 ns
Sulu,PH156600000,Kamaunggi,PH156614016,3 cold spot
Sulu,PH156600000,Kamawi,PH156610004,0 ns
Sulu,PH156600000,Kambing,PH156603002,0 ns
Sulu,PH156600000,Kamih-Pungud,PH156616003,0 ns
Sulu,PH156600000,Kan Ague,PH156611011,0 ns
Sulu,PH156600000,Kan Asaali,PH156607014,3 cold spot
Sulu,PH156600000,Kan Islam,PH156601012,0 ns
Sulu,PH156600000,Kan Ukol,PH156607013,0 ns
Sulu,PH156600000,Kan-Bulak,PH156604007,0 ns
Sulu,PH156600000,Kan-Dayok,PH156607015,0 ns
Sulu,PH156600000,Kan-Mindus,PH156604008,0 ns
Sulu,PH156600000,Kan-Sipat,PH156607016,0 ns
Sulu,PH156600000,Kanaway,PH156609016,0 ns
Sulu,PH156600000,Kanaway,PH156614018,0 ns
Sulu,PH156600000,Kandaga,PH156613018,0 ns
Sulu,PH156600000,Kandang,PH156605010,0 ns
Sulu,PH156600000,Kandang Tukay,PH156601013,0 ns
Sulu,PH156600000,Kanjarang,PH156610005,0 ns
Sulu,PH156600000,Kanlagay,PH156603004,0 ns
Sulu,PH156600000,Kanlibot,PH156613019,0 ns
Sulu,PH156600000,Kanmangon,PH156614017,0 ns
Sulu,PH156600000,Kapok-Punggol,PH156605011,0 ns
Sulu,PH156600000,Karawan,PH156601014,0 ns
Sulu,PH156600000,Karungdong (Pob.),PH156603013,0 ns
Sulu,PH156600000,Katian,PH156601015,0 ns
Sulu,PH156600000,Kaumpang,PH156614019,3 cold spot
Sulu,PH156600000,Kaunayan,PH156611012,0 ns
Sulu,PH156600000,Kawasan,PH156607017,0 ns
Sulu,PH156600000,Kawitan,PH156608004,0 ns
Sulu,PH156600000,Kayawan (Pob.),PH156610006,0 ns
Sulu,PH156600000,Kehi Niog,PH156608005,0 ns
Sulu,PH156600000,Kiput,PH156610007,0 ns
Sulu,PH156600000,Kiutaan,PH156613020,0 ns
Sulu,PH156600000,Kong-Kong Laminusa,PH156612019,0 ns
Sulu,PH156600000,Kud-kud,PH156612020,0 ns
Sulu,PH156600000,Kuhaw,PH156613021,0 ns
Sulu,PH156600000,Kulamboh,PH156613023,0 ns
Sulu,PH156600000,Kulasi,PH156605012,0 ns
Sulu,PH156600000,Kulay-kulay,PH156607018,0 ns
Sulu,PH156600000,Kungtad West,PH156612021,0 ns
Sulu,PH156600000,Kuppong,PH156601016,0 ns
Sulu,PH156600000,Kutah Parang,PH156617008,0 ns
Sulu,PH156600000,Kutah Sairap,PH156609017,0 ns
Sulu,PH156600000,Kuttong,PH156613024,3 cold spot
Sulu,PH156600000,Labah,PH156605013,3 cold spot
Sulu,PH156600000,Lagasan Asibih,PH156605014,0 ns
Sulu,PH156600000,Lagasan Higad,PH156609019,0 ns
Sulu,PH156600000,Lagtoh,PH156613025,0 ns
Sulu,PH156600000,Laha,PH156617009,0 ns
Sulu,PH156600000,Lahi,PH156618005,0 ns
Sulu,PH156600000,Lahing-Lahing,PH156619005,0 ns
Sulu,PH156600000,Lakit,PH156607019,0 ns
Sulu,PH156600000,Lambago,PH156604012,0 ns
Sulu,PH156600000,Lambanah,PH156613026,0 ns
Sulu,PH156600000,Lambayong,PH156601017,0 ns
Sulu,PH156600000,Lanao Dakula,PH156609044,0 ns
Sulu,PH156600000,Langhub,PH156611013,2 low outlier
Sulu,PH156600000,Langpas,PH156601018,0 ns
Sulu,PH156600000,Lantong,PH156605015,0 ns
Sulu,PH156600000,Lantong Babag,PH156608006,0 ns
Sulu,PH156600000,Lapa,PH156605020,3 cold spot
Sulu,PH156600000,Lapak,PH156618006,0 ns
Sulu,PH156600000,Larap,PH156617010,3 cold spot
Sulu,PH156600000,Latih,PH156611014,1 hot spot
Sulu,PH156600000,Latung,PH156612025,4 high outlier
Sulu,PH156600000,Laud Kulasi,PH156605016,0 ns
Sulu,PH156600000,Laud Sibaud,PH156618016,0 ns
Sulu,PH156600000,Laum Buwahan,PH156609021,0 ns
Sulu,PH156600000,Laum Maimbung,PH156605017,0 ns
Sulu,PH156600000,Laum Suwah,PH156609023,0 ns
Sulu,PH156600000,Liang,PH156611015,0 ns
Sulu,PH156600000,Liang,PH156609025,0 ns
Sulu,PH156600000,Lianutan,PH156604013,1 hot spot
Sulu,PH156600000,Liban,PH156613027,0 ns
Sulu,PH156600000,Licup,PH156601019,0 ns
Sulu,PH156600000,Lihbug Kabaw,PH156616004,0 ns
Sulu,PH156600000,Likbah,PH156616010,0 ns
Sulu,PH156600000,Likud,PH156610008,0 ns
Sulu,PH156600000,Lingah,PH156604014,2 low outlier
Sulu,PH156600000,Linuho,PH156609026,0 ns
Sulu,PH156600000,Lipunos,PH156609027,0 ns
Sulu,PH156600000,Liu-Bud Pantao,PH156613028,0 ns
Sulu,PH156600000,Lower Binuang,PH156613029,0 ns
Sulu,PH156600000,Lower Kamuntayan,PH156613030,0 ns
Sulu,PH156600000,Lower Laus,PH156613031,0 ns
Sulu,PH156600000,Lower Patibulan,PH156607028,0 ns
Sulu,PH156600000,Lower Sampunay,PH156609045,0 ns
Sulu,PH156600000,Lower Sinumaan,PH156613032,0 ns
Sulu,PH156600000,Lower Talipao,PH156613033,0 ns
Sulu,PH156600000,Lower Tambaking,PH156605019,3 cold spot
Sulu,PH156600000,Lubuk-lubuk,PH156616005,0 ns
Sulu,PH156600000,Lugus Proper,PH156617011,0 ns
Sulu,PH156600000,Lumah Dapdap,PH156608007,0 ns
Sulu,PH156600000,Lumbaan Mahaba,PH156609029,0 ns
Sulu,PH156600000,Lumbayao,PH156613035,0 ns
Sulu,PH156600000,Lumping Pigih Daho,PH156613036,0 ns
Sulu,PH156600000,Lungan Gitong,PH156609028,0 ns
Sulu,PH156600000,Lunggang,PH156605018,0 ns
Sulu,PH156600000,Lunggang,PH156607023,0 ns
Sulu,PH156600000,Lungkiaban,PH156613037,0 ns
Sulu,PH156600000,Lupa Abu,PH156609030,0 ns
Sulu,PH156600000,Luuk (Pob.),PH156615006,0 ns
Sulu,PH156600000,Luuk Laminusa,PH156612023,0 ns
Sulu,PH156600000,Luuk Tara,PH156612026,3 cold spot
Sulu,PH156600000,Luuk-tulay,PH156610009,0 ns
Sulu,PH156600000,Mabahay,PH156613038,0 ns
Sulu,PH156600000,Mahala,PH156613039,0 ns
Sulu,PH156600000,Malanta,PH156618007,0 ns
Sulu,PH156600000,Maligay,PH156611016,0 ns
Sulu,PH156600000,Malimbaya,PH156601020,0 ns
Sulu,PH156600000,Mamanok,PH156618008,0 ns
Sulu,PH156600000,Mampallam,PH156613040,0 ns
Sulu,PH156600000,Mananti,PH156604015,0 ns
Sulu,PH156600000,Manggis,PH156601021,0 ns
Sulu,PH156600000,Mangkallay,PH156617012,0 ns
Sulu,PH156600000,Manilop,PH156601022,0 ns
Sulu,PH156600000,Manta,PH156612030,0 ns
Sulu,PH156600000,Mantan,PH156617013,0 ns
Sulu,PH156600000,Marsada,PH156613041,0 ns
Sulu,PH156600000,Marsada,PH156616011,0 ns
Sulu,PH156600000,Masjid Bayle,PH156603017,0 ns
Sulu,PH156600000,Masjid Punjungan,PH156603018,0 ns
Sulu,PH156600000,Matatal,PH156605021,3 cold spot
Sulu,PH156600000,Mauboh,PH156611017,1 hot spot
Sulu,PH156600000,Mauboh,PH156613042,0 ns
Sulu,PH156600000,Minapan,PH156612032,4 high outlier
Sulu,PH156600000,Mungit-mungit,PH156613043,0 ns
Sulu,PH156600000,Niangkaan,PH156619006,0 ns
Sulu,PH156600000,Niog-Sangahan,PH156613044,0 ns
Sulu,PH156600000,Niog-niog,PH156604030,0 ns
Sulu,PH156600000,Niog-niog,PH156610010,0 ns
Sulu,PH156600000,Nipa-nipa,PH156612035,3 cold spot
Sulu,PH156600000,Nonokan,PH156609031,0 ns
Sulu,PH156600000,North Laud,PH156612037,0 ns
Sulu,PH156600000,North Manta,PH156612038,0 ns
Sulu,PH156600000,North Manubul,PH156618009,4 high outlier
Sulu,PH156600000,North Musu Laud,PH156612040,3 cold spot
Sulu,PH156600000,North Paarol,PH156615007,0 ns
Sulu,PH156600000,North Silumpak,PH156612041,0 ns
Sulu,PH156600000,Pag-asinan,PH156606008,0 ns
Sulu,PH156600000,Pagatpat,PH156614025,0 ns
Sulu,PH156600000,Paiksa,PH156616012,0 ns
Sulu,PH156600000,Pait,PH156617014,0 ns
Sulu,PH156600000,Paligue,PH156601023,0 ns
