Pro_Name,Pro_Code,Bgy_Name,Bgy_Code,Number Of Households,Light Source,Value
Lanao Del Sur,PH153600000,Inudaran,PH153632018,98,Solar lamp,49
Lanao Del Sur,PH153600000,Inoma,PH153632019,117,Solar lamp,33
Lanao Del Sur,PH153600000,Luguna,PH153632031,88,Solar lamp,50
Lanao Del Sur,PH153600000,Mimbalawag,PH153632038,96,Solar lamp,68
Lanao Del Sur,PH153600000,Ngingir,PH153632041,198,Solar lamp,45
Lanao Del Sur,PH153600000,Pagalongan,PH153632042,89,Solar lamp,37
Lanao Del Sur,PH153600000,Panggawalupa,PH153632043,165,Solar lamp,92
Lanao Del Sur,PH153600000,Pantaon,PH153632044,192,Solar lamp,79
Lanao Del Sur,PH153600000,Piksan,PH153632048,206,Solar lamp,23
Lanao Del Sur,PH153600000,Pindolonan,PH153632050,110,Solar lamp,85
Lanao Del Sur,PH153600000,Punud,PH153632052,118,Solar lamp,113
Lanao Del Sur,PH153600000,Tagoranao,PH153632054,123,Solar lamp,30
Lanao Del Sur,PH153600000,Taliboboka,PH153632055,84,Solar lamp,20
Lanao Del Sur,PH153600000,Tambac,PH153632056,99,Solar lamp,81
Lanao Del Sur,PH153600000,Bacolod,PH153633001,60,Solar lamp,0
Lanao Del Sur,PH153600000,Bangon,PH153633003,59,Solar lamp,0
Lanao Del Sur,PH153600000,Buadiposo Lilod,PH153633005,50,Solar lamp,0
Lanao Del Sur,PH153600000,Buadiposo Proper,PH153633006,74,Solar lamp,0
Lanao Del Sur,PH153600000,Bubong,PH153633007,128,Solar lamp,0
Lanao Del Sur,PH153600000,Buntong Proper,PH153633008,91,Solar lamp,0
Lanao Del Sur,PH153600000,Cadayonan,PH153633009,32,Solar lamp,0
Lanao Del Sur,PH153600000,Dansalan,PH153633010,57,Solar lamp,0
Lanao Del Sur,PH153600000,Gata,PH153633011,162,Solar lamp,0
Lanao Del Sur,PH153600000,Kalakala,PH153633013,98,Solar lamp,0
Lanao Del Sur,PH153600000,Katogonan,PH153633014,73,Solar lamp,0
Lanao Del Sur,PH153600000,Lumbac,PH153633015,112,Solar lamp,0
Lanao Del Sur,PH153600000,Lumbatan Manacab,PH153633017,58,Solar lamp,0
Lanao Del Sur,PH153600000,Lumbatan Pataingud,PH153633018,78,Solar lamp,0
Lanao Del Sur,PH153600000,Manacab (Pob.),PH153633019,92,Solar lamp,0
Lanao Del Sur,PH153600000,Minanga (Buntong),PH153633020,40,Solar lamp,0
Lanao Del Sur,PH153600000,Paling,PH153633021,99,Solar lamp,0
Lanao Del Sur,PH153600000,Pindolonan,PH153633022,104,Solar lamp,0
Lanao Del Sur,PH153600000,Pualas,PH153633023,89,Solar lamp,0
Lanao Del Sur,PH153600000,Buadiposo Raya,PH153633025,66,Solar lamp,0
Lanao Del Sur,PH153600000,Sapot,PH153633026,102,Solar lamp,0
Lanao Del Sur,PH153600000,Tangcal,PH153633029,71,Solar lamp,0
Lanao Del Sur,PH153600000,Tarik,PH153633030,73,Solar lamp,0
Lanao Del Sur,PH153600000,Tuka,PH153633031,113,Solar lamp,0
Lanao Del Sur,PH153600000,Bangon Proper,PH153633033,71,Solar lamp,0
Lanao Del Sur,PH153600000,Raya Buntong (Buntong East),PH153633035,108,Solar lamp,0
Lanao Del Sur,PH153600000,Lunduban (Ragondingan),PH153633037,48,Solar lamp,0
Lanao Del Sur,PH153600000,Ragondingan East,PH153633038,57,Solar lamp,0
Lanao Del Sur,PH153600000,Ragondingan Proper,PH153633039,45,Solar lamp,0
Lanao Del Sur,PH153600000,Ragondingan West,PH153633040,50,Solar lamp,0
Lanao Del Sur,PH153600000,Boto Ragondingan,PH153633042,62,Solar lamp,0
Lanao Del Sur,PH153600000,Datu Tambara,PH153633043,41,Solar lamp,0
Lanao Del Sur,PH153600000,Dirisan,PH153633044,66,Solar lamp,0
Lanao Del Sur,PH153600000,Agagan,PH153634001,80,Solar lamp,0
Lanao Del Sur,PH153600000,Balagunun,PH153634003,117,Solar lamp,0
Lanao Del Sur,PH153600000,Bolao,PH153634004,154,Solar lamp,7
Lanao Del Sur,PH153600000,Balawag,PH153634005,73,Solar lamp,0
Lanao Del Sur,PH153600000,Balintao,PH153634006,148,Solar lamp,0
Lanao Del Sur,PH153600000,Borocot,PH153634007,80,Solar lamp,0
Lanao Del Sur,PH153600000,Bato-bato,PH153634008,334,Solar lamp,21
Lanao Del Sur,PH153600000,Borrowa,PH153634009,62,Solar lamp,0
Lanao Del Sur,PH153600000,Buadiangkay,PH153634011,114,Solar lamp,0
Lanao Del Sur,PH153600000,Bubong Bayabao,PH153634013,109,Solar lamp,0
Lanao Del Sur,PH153600000,Botud,PH153634014,137,Solar lamp,0
Lanao Del Sur,PH153600000,Camalig,PH153634015,104,Solar lamp,0
Lanao Del Sur,PH153600000,Cambong,PH153634016,49,Solar lamp,0
Lanao Del Sur,PH153600000,Dilausan (Pob.),PH153634019,105,Solar lamp,0
Lanao Del Sur,PH153600000,Dilimbayan,PH153634020,109,Solar lamp,0
Lanao Del Sur,PH153600000,Ilalag,PH153634024,99,Solar lamp,0
Lanao Del Sur,PH153600000,Kianodan,PH153634025,88,Solar lamp,0
Lanao Del Sur,PH153600000,Lumbac,PH153634028,70,Solar lamp,0
Lanao Del Sur,PH153600000,Madanding,PH153634030,90,Solar lamp,3
Lanao Del Sur,PH153600000,Madaya,PH153634031,166,Solar lamp,0
Lanao Del Sur,PH153600000,Maguing Proper,PH153634032,173,Solar lamp,0
Lanao Del Sur,PH153600000,Malungun,PH153634033,177,Solar lamp,0
Lanao Del Sur,PH153600000,Pagalongan,PH153634037,121,Solar lamp,0
Lanao Del Sur,PH153600000,Panayangan,PH153634038,50,Solar lamp,0
Lanao Del Sur,PH153600000,Pilimoknan,PH153634041,89,Solar lamp,0
Lanao Del Sur,PH153600000,Ragayan (Rungayan),PH153634045,72,Solar lamp,0
Lanao Del Sur,PH153600000,Lilod Maguing,PH153634048,92,Solar lamp,0
Lanao Del Sur,PH153600000,Bubong,PH153634051,77,Solar lamp,0
Lanao Del Sur,PH153600000,Lilod Borocot,PH153634052,89,Solar lamp,0
Lanao Del Sur,PH153600000,Malungun Borocot,PH153634053,103,Solar lamp,0
Lanao Del Sur,PH153600000,Malungun Pagalongan,PH153634054,53,Solar lamp,0
Lanao Del Sur,PH153600000,Sabala Dilausan,PH153634055,105,Solar lamp,0
Lanao Del Sur,PH153600000,Lumbac-Dimarao,PH153634056,117,Solar lamp,0
Lanao Del Sur,PH153600000,Pindolonan,PH153634057,132,Solar lamp,0
Lanao Del Sur,PH153600000,Bara-as,PH153635004,208,Solar lamp,73
Lanao Del Sur,PH153600000,Biasong,PH153635007,94,Solar lamp,47
Lanao Del Sur,PH153600000,Bulangos,PH153635009,142,Solar lamp,72
Lanao Del Sur,PH153600000,Durian,PH153635015,118,Solar lamp,61
Lanao Del Sur,PH153600000,Ilian,PH153635016,88,Solar lamp,52
Lanao Del Sur,PH153600000,Liangan (Pob.),PH153635024,148,Solar lamp,76
Lanao Del Sur,PH153600000,Maganding,PH153635028,214,Solar lamp,155
Lanao Del Sur,PH153600000,Maladi,PH153635029,203,Solar lamp,76
Lanao Del Sur,PH153600000,Mapantao,PH153635035,133,Solar lamp,16
Lanao Del Sur,PH153600000,Micalubo,PH153635037,129,Solar lamp,8
Lanao Del Sur,PH153600000,Pindolonan,PH153635041,80,Solar lamp,29
Lanao Del Sur,PH153600000,Punong,PH153635042,125,Solar lamp,82
Lanao Del Sur,PH153600000,Ramitan,PH153635043,107,Solar lamp,37
Lanao Del Sur,PH153600000,Torogan,PH153635049,59,Solar lamp,41
Lanao Del Sur,PH153600000,Tual,PH153635050,87,Solar lamp,23
Lanao Del Sur,PH153600000,Tuca,PH153635052,126,Solar lamp,63
Lanao Del Sur,PH153600000,Ubanoban,PH153635053,180,Solar lamp,55
Lanao Del Sur,PH153600000,Anas,PH153635054,81,Solar lamp,65
Lanao Del Sur,PH153600000,Mimbalawag,PH153635061,75,Solar lamp,26
Lanao Del Sur,PH153600000,Bagoaingud,PH153636004,95,Solar lamp,0
Lanao Del Sur,PH153600000,Balaigay,PH153636005,240,Solar lamp,0
Lanao Del Sur,PH153600000,Bualan,PH153636007,123,Solar lamp,0
Lanao Del Sur,PH153600000,Cadingilan,PH153636008,87,Solar lamp,0
Lanao Del Sur,PH153600000,Casalayan,PH153636009,98,Solar lamp,0
Lanao Del Sur,PH153600000,Dala (Dalama),PH153636010,121,Solar lamp,0
Lanao Del Sur,PH153600000,Dilimbayan,PH153636012,108,Solar lamp,0
Lanao Del Sur,PH153600000,Cabuntungan,PH153636013,91,Solar lamp,0
Lanao Del Sur,PH153600000,Lamin,PH153636014,101,Solar lamp,0
Lanao Del Sur,PH153600000,Diromoyod,PH153636015,85,Solar lamp,1
Lanao Del Sur,PH153600000,Kabasaran (Pob.),PH153636017,180,Solar lamp,0
Lanao Del Sur,PH153600000,Nanagun,PH153636018,134,Solar lamp,0
Lanao Del Sur,PH153600000,Mapantao-Balangas,PH153636019,90,Solar lamp,0
Lanao Del Sur,PH153600000,Miniros,PH153636020,156,Solar lamp,0
Lanao Del Sur,PH153600000,Pantaon,PH153636022,84,Solar lamp,0
Lanao Del Sur,PH153600000,Pindolonan,PH153636023,65,Solar lamp,0
Lanao Del Sur,PH153600000,Pitatanglan,PH153636025,140,Solar lamp,22
Lanao Del Sur,PH153600000,Poctan,PH153636026,70,Solar lamp,0
Lanao Del Sur,PH153600000,Singcara,PH153636030,153,Solar lamp,0
Lanao Del Sur,PH153600000,Wago,PH153636033,110,Solar lamp,1
Lanao Del Sur,PH153600000,Cadayonan,PH153636035,114,Solar lamp,0
Lanao Del Sur,PH153600000,Cadingilan A,PH153636036,54,Solar lamp,0
Lanao Del Sur,PH153600000,Poblacion (Apartfort),PH153637001,119,Solar lamp,0
Lanao Del Sur,PH153600000,Bagumbayan,PH153637002,104,Solar lamp,0
Lanao Del Sur,PH153600000,Bandara-Ingud,PH153637003,43,Solar lamp,0
Lanao Del Sur,PH153600000,Comara,PH153637005,154,Solar lamp,0
Lanao Del Sur,PH153600000,Frankfort,PH153637006,280,Solar lamp,0
Lanao Del Sur,PH153600000,Lambanogan,PH153637008,82,Solar lamp,0
Lanao Del Sur,PH153600000,Lico,PH153637009,86,Solar lamp,1
Lanao Del Sur,PH153600000,Mansilano,PH153637010,91,Solar lamp,0
Lanao Del Sur,PH153600000,Natangcopan,PH153637012,96,Solar lamp,0
Lanao Del Sur,PH153600000,Pagonayan,PH153637013,96,Solar lamp,0
Lanao Del Sur,PH153600000,Pagalamatan,PH153637014,146,Solar lamp,0
Lanao Del Sur,PH153600000,Piagma,PH153637015,48,Solar lamp,0
Lanao Del Sur,PH153600000,Punud,PH153637016,129,Solar lamp,0
Lanao Del Sur,PH153600000,Ranao-Baning,PH153637017,82,Solar lamp,0
Lanao Del Sur,PH153600000,Salam,PH153637018,70,Solar lamp,0
Lanao Del Sur,PH153600000,Sagua-an,PH153637019,65,Solar lamp,0
Lanao Del Sur,PH153600000,Sumugot,PH153637021,137,Solar lamp,0
Lanao Del Sur,PH153600000,Bantalan,PH153638002,70,Solar lamp,0
Lanao Del Sur,PH153600000,Bayog,PH153638004,71,Solar lamp,44
Lanao Del Sur,PH153600000,Cadayonan,PH153638005,73,Solar lamp,0
Lanao Del Sur,PH153600000,Dagonalan,PH153638006,64,Solar lamp,0
Lanao Del Sur,PH153600000,Dimalama,PH153638007,76,Solar lamp,0
Lanao Del Sur,PH153600000,Gayakay,PH153638009,61,Solar lamp,0
Lanao Del Sur,PH153600000,Inodaran,PH153638012,64,Solar lamp,0
Lanao Del Sur,PH153600000,Kalilangan,PH153638013,57,Solar lamp,0
Lanao Del Sur,PH153600000,Kianibong,PH153638015,68,Solar lamp,0
Lanao Del Sur,PH153600000,Kingan,PH153638017,74,Solar lamp,0
Lanao Del Sur,PH153600000,Kitaon,PH153638018,53,Solar lamp,0
Lanao Del Sur,PH153600000,Bagoaingud,PH153638024,96,Solar lamp,0
Lanao Del Sur,PH153600000,Malinao,PH153638025,80,Solar lamp,5
Lanao Del Sur,PH153600000,Malingon,PH153638026,123,Solar lamp,0
Lanao Del Sur,PH153600000,Mama-an Pagalongan,PH153638027,74,Solar lamp,38
Lanao Del Sur,PH153600000,Marawi,PH153638029,59,Solar lamp,0
Lanao Del Sur,PH153600000,Maimbaguiang,PH153638030,130,Solar lamp,0
Lanao Del Sur,PH153600000,Sigayan,PH153638041,75,Solar lamp,0
Lanao Del Sur,PH153600000,Tagoloan Poblacion,PH153638042,110,Solar lamp,0
Lanao Del Sur,PH153600000,Bakikis,PH153639001,149,Solar lamp,4
Lanao Del Sur,PH153600000,Barao,PH153639002,126,Solar lamp,93
Lanao Del Sur,PH153600000,Bongabong,PH153639003,211,Solar lamp,138
Lanao Del Sur,PH153600000,Daguan,PH153639004,381,Solar lamp,62
Lanao Del Sur,PH153600000,Inudaran,PH153639005,117,Solar lamp,57
Lanao Del Sur,PH153600000,Kabaniakawan,PH153639006,93,Solar lamp,44
Lanao Del Sur,PH153600000,Kapatagan,PH153639007,246,Solar lamp,138
Lanao Del Sur,PH153600000,Lusain,PH153639008,160,Solar lamp,1
Lanao Del Sur,PH153600000,Matimos,PH153639009,91,Solar lamp,0
Lanao Del Sur,PH153600000,Minimao,PH153639010,180,Solar lamp,0
Lanao Del Sur,PH153600000,Pinantao,PH153639011,263,Solar lamp,244
Lanao Del Sur,PH153600000,Salaman,PH153639012,232,Solar lamp,9
Lanao Del Sur,PH153600000,Sigayan,PH153639013,143,Solar lamp,116
Lanao Del Sur,PH153600000,Tabuan,PH153639014,110,Solar lamp,0
Lanao Del Sur,PH153600000,Upper Igabay,PH153639015,102,Solar lamp,61
Lanao Del Sur,PH153600000,Bacayawan,PH153640001,385,Solar lamp,0
Lanao Del Sur,PH153600000,Buta (Sumalindao),PH153640002,213,Solar lamp,0
Lanao Del Sur,PH153600000,Dinganun Guilopa (Dingunun),PH153640003,233,Solar lamp,0
Lanao Del Sur,PH153600000,Lumbac,PH153640004,203,Solar lamp,23
Lanao Del Sur,PH153600000,Malalis,PH153640005,296,Solar lamp,87
Lanao Del Sur,PH153600000,Pagalongan,PH153640006,171,Solar lamp,0
Lanao Del Sur,PH153600000,Tagoranao,PH153640007,138,Solar lamp,0
Lanao Del Sur,PH153600000,Bangon (Dilausan),PH153641001,144,Solar lamp,140
Lanao Del Sur,PH153600000,Beta,PH153641002,147,Solar lamp,0
Lanao Del Sur,PH153600000,Calalon,PH153641003,93,Solar lamp,1
Lanao Del Sur,PH153600000,Calipapa,PH153641004,98,Solar lamp,93
Lanao Del Sur,PH153600000,Dilausan,PH153641005,159,Solar lamp,117
Lanao Del Sur,PH153600000,Dimapaok,PH153641006,111,Solar lamp,106
Lanao Del Sur,PH153600000,Lumbac Dilausan,PH153641007,80,Solar lamp,1
Lanao Del Sur,PH153600000,Oriental Beta,PH153641008,163,Solar lamp,0
Lanao Del Sur,PH153600000,Tringun,PH153641009,104,Solar lamp,100
Maguindanao,PH153800000,Dicalongan (Pob.),PH153801004,603,Solar lamp,13
Maguindanao,PH153800000,Kakal,PH153801011,252,Solar lamp,1
Maguindanao,PH153800000,Kamasi,PH153801012,404,Solar lamp,4
Maguindanao,PH153800000,Kapinpilan,PH153801014,303,Solar lamp,0
Maguindanao,PH153800000,Kauran,PH153801015,858,Solar lamp,4
Maguindanao,PH153800000,Malatimon,PH153801018,216,Solar lamp,1
Maguindanao,PH153800000,Matagabong,PH153801022,141,Solar lamp,44
Maguindanao,PH153800000,Saniag,PH153801028,229,Solar lamp,1
Maguindanao,PH153800000,Tomicor,PH153801031,188,Solar lamp,7
Maguindanao,PH153800000,Tubak,PH153801032,139,Solar lamp,53
Maguindanao,PH153800000,Salman,PH153801035,589,Solar lamp,1
Maguindanao,PH153800000,Ampuan,PH153802001,177,Solar lamp,165
Maguindanao,PH153800000,Aratuc,PH153802002,193,Solar lamp,2
Maguindanao,PH153800000,Cabayuan,PH153802005,350,Solar lamp,122
Maguindanao,PH153800000,Calaan (Pob.),PH153802007,592,Solar lamp,164
Maguindanao,PH153800000,Karim,PH153802008,617,Solar lamp,374
Maguindanao,PH153800000,Dinganen,PH153802009,605,Solar lamp,19
Maguindanao,PH153800000,Edcor (Gallego Edcor),PH153802011,447,Solar lamp,2
Maguindanao,PH153800000,Kulimpang,PH153802012,334,Solar lamp,252
Maguindanao,PH153800000,Mataya,PH153802017,444,Solar lamp,44
Maguindanao,PH153800000,Minabay,PH153802018,308,Solar lamp,166
Maguindanao,PH153800000,Nuyo,PH153802020,365,Solar lamp,0
Maguindanao,PH153800000,Oring,PH153802021,309,Solar lamp,36
Maguindanao,PH153800000,Pantawan,PH153802022,312,Solar lamp,301
Maguindanao,PH153800000,Piers,PH153802023,206,Solar lamp,205
Maguindanao,PH153800000,Rumidas,PH153802025,283,Solar lamp,60
Maguindanao,PH153800000,Digal,PH153803008,1119,Solar lamp,375
Maguindanao,PH153800000,Lower Siling,PH153803023,231,Solar lamp,19
Maguindanao,PH153800000,Maslabeng,PH153803030,1303,Solar lamp,687
Maguindanao,PH153800000,Poblacion,PH153803039,3566,Solar lamp,224
Maguindanao,PH153800000,Popol,PH153803040,313,Solar lamp,165
Maguindanao,PH153800000,Talitay,PH153803045,405,Solar lamp,126
Maguindanao,PH153800000,Upper Siling,PH153803054,351,Solar lamp,39
Maguindanao,PH153800000,Alip (Pob.),PH153805001,315,Solar lamp,51
Maguindanao,PH153800000,Damawato,PH153805003,319,Solar lamp,34
Maguindanao,PH153800000,Katil,PH153805004,120,Solar lamp,0
Maguindanao,PH153800000,Malala,PH153805006,161,Solar lamp,1
Maguindanao,PH153800000,Mangadeg,PH153805007,181,Solar lamp,0
Maguindanao,PH153800000,Manindolo,PH153805008,153,Solar lamp,9
Maguindanao,PH153800000,Puya,PH153805010,125,Solar lamp,53
Maguindanao,PH153800000,Sepaka,PH153805011,191,Solar lamp,0
Maguindanao,PH153800000,Lomoyon,PH153805013,163,Solar lamp,6
Maguindanao,PH153800000,Kalumenga (Kalumanga),PH153805014,147,Solar lamp,38
Maguindanao,PH153800000,Palao sa Buto,PH153805015,147,Solar lamp,21
Maguindanao,PH153800000,Damalusay,PH153805016,212,Solar lamp,0
Maguindanao,PH153800000,Bonawan,PH153805017,134,Solar lamp,15
Maguindanao,PH153800000,Bulod,PH153805018,180,Solar lamp,0
Maguindanao,PH153800000,Datang,PH153805019,278,Solar lamp,52
Maguindanao,PH153800000,Elbebe,PH153805020,104,Solar lamp,43
Maguindanao,PH153800000,Lipao,PH153805021,147,Solar lamp,80
Maguindanao,PH153800000,Madidis,PH153805022,209,Solar lamp,2
Maguindanao,PH153800000,Makat,PH153805023,114,Solar lamp,18
Maguindanao,PH153800000,Mao,PH153805024,107,Solar lamp,72
Maguindanao,PH153800000,Napok,PH153805025,157,Solar lamp,1
Maguindanao,PH153800000,Poblacion,PH153805026,876,Solar lamp,2
Maguindanao,PH153800000,Salendab,PH153805027,128,Solar lamp,2
Maguindanao,PH153800000,Alonganan,PH153806001,141,Solar lamp,0
Maguindanao,PH153800000,Ambadao,PH153806002,87,Solar lamp,0
Maguindanao,PH153800000,Balanakan,PH153806005,158,Solar lamp,0
Maguindanao,PH153800000,Balong,PH153806006,84,Solar lamp,1
Maguindanao,PH153800000,Buayan,PH153806008,473,Solar lamp,5
Maguindanao,PH153800000,Dado,PH153806010,163,Solar lamp,1
Maguindanao,PH153800000,Damabalas,PH153806011,75,Solar lamp,8
Maguindanao,PH153800000,Duaminanga,PH153806015,221,Solar lamp,33
Maguindanao,PH153800000,Kalipapa,PH153806021,134,Solar lamp,0
Maguindanao,PH153800000,Liong,PH153806025,97,Solar lamp,0
Maguindanao,PH153800000,Magaslong,PH153806028,126,Solar lamp,9
Maguindanao,PH153800000,Masigay,PH153806029,97,Solar lamp,0
Maguindanao,PH153800000,Montay,PH153806030,87,Solar lamp,5
Maguindanao,PH153800000,Poblacion (Dulawan),PH153806034,1551,Solar lamp,7
Maguindanao,PH153800000,Reina Regente,PH153806035,160,Solar lamp,18
Maguindanao,PH153800000,Kanguan,PH153806039,530,Solar lamp,0
Maguindanao,PH153800000,Ambolodto,PH153807001,225,Solar lamp,13
Maguindanao,PH153800000,Awang,PH153807002,2415,Solar lamp,10
Maguindanao,PH153800000,Badak,PH153807003,372,Solar lamp,76
Maguindanao,PH153800000,Bagoenged,PH153807004,327,Solar lamp,39
,,Baka (Datu Pinguiaman),PH153807005,482,Solar lamp,120
Maguindanao,PH153800000,Benolen,PH153807006,324,Solar lamp,67
Maguindanao,PH153800000,Bitu,PH153807007,194,Solar lamp,1
Maguindanao,PH153800000,Bongued,PH153807008,310,Solar lamp,3
Maguindanao,PH153800000,Bugawas,PH153807009,334,Solar lamp,56
Maguindanao,PH153800000,Capiton,PH153807010,547,Solar lamp,1
Maguindanao,PH153800000,Dados,PH153807011,429,Solar lamp,59
Maguindanao,PH153800000,Dalican Poblacion,PH153807013,2167,Solar lamp,71
Maguindanao,PH153800000,Dinaig Proper,PH153807014,635,Solar lamp,6
Maguindanao,PH153800000,Dulangan,PH153807015,153,Solar lamp,30
Maguindanao,PH153800000,Kakar,PH153807017,71,Solar lamp,69
Maguindanao,PH153800000,Kenebeka,PH153807018,215,Solar lamp,33
Maguindanao,PH153800000,Kurintem,PH153807019,500,Solar lamp,3
Maguindanao,PH153800000,Kusiong,PH153807020,285,Solar lamp,2
Maguindanao,PH153800000,Labungan,PH153807021,505,Solar lamp,83
Maguindanao,PH153800000,Linek,PH153807022,338,Solar lamp,0
Maguindanao,PH153800000,Makir,PH153807023,667,Solar lamp,52
Maguindanao,PH153800000,Margues,PH153807024,328,Solar lamp,0
Maguindanao,PH153800000,Nekitan,PH153807025,343,Solar lamp,22
Maguindanao,PH153800000,Mompong,PH153807026,277,Solar lamp,46
Maguindanao,PH153800000,Sapalan,PH153807027,216,Solar lamp,0
Maguindanao,PH153800000,Semba,PH153807028,1036,Solar lamp,2
Maguindanao,PH153800000,Sibuto,PH153807029,226,Solar lamp,160
Maguindanao,PH153800000,Sifaren (Sifaran),PH153807030,180,Solar lamp,63
Maguindanao,PH153800000,Tambak,PH153807031,173,Solar lamp,1
Maguindanao,PH153800000,Tamontaka,PH153807032,1588,Solar lamp,1
Maguindanao,PH153800000,Tanuel,PH153807033,277,Solar lamp,1
Maguindanao,PH153800000,Tapian,PH153807034,356,Solar lamp,37
Maguindanao,PH153800000,Taviran,PH153807035,405,Solar lamp,0
Maguindanao,PH153800000,Tenonggos,PH153807036,188,Solar lamp,180
Maguindanao,PH153800000,Bagong,PH153808002,349,Solar lamp,50
Maguindanao,PH153800000,Bialong,PH153808004,290,Solar lamp,79
Maguindanao,PH153800000,Kuloy,PH153808011,168,Solar lamp,33
Maguindanao,PH153800000,Labu-labu,PH153808012,823,Solar lamp,4
Maguindanao,PH153800000,Lapok (Lepok),PH153808013,174,Solar lamp,13
Maguindanao,PH153800000,Malingao,PH153808023,146,Solar lamp,76
Maguindanao,PH153800000,Poblacion,PH153808034,1071,Solar lamp,7
Maguindanao,PH153800000,Satan,PH153808037,338,Solar lamp,12
Maguindanao,PH153800000,Tapikan,PH153808038,118,Solar lamp,5
Maguindanao,PH153800000,Timbangan,PH153808039,259,Solar lamp,29
Maguindanao,PH153800000,Tina,PH153808040,167,Solar lamp,98
Maguindanao,PH153800000,Poblacion I,PH153808046,491,Solar lamp,10
Maguindanao,PH153800000,Poblacion II,PH153808047,418,Solar lamp,6
Maguindanao,PH153800000,Bayanga Norte,PH153809001,421,Solar lamp,290
Maguindanao,PH153800000,Bayanga Sur,PH153809002,528,Solar lamp,377
Maguindanao,PH153800000,Bugasan Norte,PH153809003,599,Solar lamp,75
Maguindanao,PH153800000,Bugasan Sur (Pob.),PH153809004,1128,Solar lamp,182
Maguindanao,PH153800000,Kidama,PH153809005,294,Solar lamp,47
Maguindanao,PH153800000,Sapad,PH153809007,992,Solar lamp,113
Maguindanao,PH153800000,Langco,PH153809008,418,Solar lamp,119
Maguindanao,PH153800000,Langkong,PH153809009,437,Solar lamp,181
Maguindanao,PH153800000,Bagoenged,PH153810001,454,Solar lamp,0
Maguindanao,PH153800000,Buliok,PH153810004,637,Solar lamp,117
Maguindanao,PH153800000,Damalasak,PH153810006,386,Solar lamp,14
Maguindanao,PH153800000,Galakit,PH153810008,371,Solar lamp,1
Maguindanao,PH153800000,Inug-ug,PH153810009,320,Solar lamp,3
Maguindanao,PH153800000,Kalbugan,PH153810010,749,Solar lamp,178
Maguindanao,PH153800000,Kilangan,PH153810013,638,Solar lamp,211
Maguindanao,PH153800000,Kudal,PH153810014,283,Solar lamp,0
Maguindanao,PH153800000,Layog,PH153810015,641,Solar lamp,31
Maguindanao,PH153800000,Linandangan,PH153810017,384,Solar lamp,0
Maguindanao,PH153800000,Poblacion,PH153810021,1672,Solar lamp,15
Maguindanao,PH153800000,Dalgan,PH153810025,275,Solar lamp,51
Maguindanao,PH153800000,Gadungan,PH153811008,259,Solar lamp,103
Maguindanao,PH153800000,Gumagadong Calawag,PH153811009,292,Solar lamp,3
Maguindanao,PH153800000,Guiday T. Biruar,PH153811010,617,Solar lamp,22
Maguindanao,PH153800000,Landasan (Sarmiento),PH153811012,3272,Solar lamp,87
Maguindanao,PH153800000,Limbayan,PH153811013,348,Solar lamp,0
Maguindanao,PH153800000,Bongo Island (Litayen),PH153811014,567,Solar lamp,20
Maguindanao,PH153800000,Magsaysay,PH153811015,747,Solar lamp,1
Maguindanao,PH153800000,Making,PH153811016,1088,Solar lamp,1
Maguindanao,PH153800000,Nituan,PH153811017,698,Solar lamp,74
Maguindanao,PH153800000,Orandang,PH153811018,196,Solar lamp,65
Maguindanao,PH153800000,Pinantao,PH153811019,298,Solar lamp,95
Maguindanao,PH153800000,Poblacion,PH153811020,2117,Solar lamp,83
Maguindanao,PH153800000,Polloc,PH153811021,756,Solar lamp,71
Maguindanao,PH153800000,Tagudtongan,PH153811023,272,Solar lamp,68
Maguindanao,PH153800000,Tuca-Maror,PH153811024,298,Solar lamp,41
Maguindanao,PH153800000,Manion,PH153811025,314,Solar lamp,131
Maguindanao,PH153800000,Macasandag,PH153811026,306,Solar lamp,10
Maguindanao,PH153800000,Cotongan,PH153811027,278,Solar lamp,0
