Pro_Name,Pro_Code,Bgy_Name,Bgy_Code,Category,Total Occupied Housing Units,Material,Value
Lanao Del Sur,PH153600000,Gacap,PH153621011,Wall,122,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Katumbacan,PH153621012,Wall,48,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Ilian Poblacion,PH153621013,Wall,114,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Kalanganan,PH153621014,Wall,146,"Makeshift/
salvaged/
improvised materials",1
Lanao Del Sur,PH153600000,Lininding,PH153621015,Wall,158,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lumbaca Mamaan,PH153621017,Wall,58,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Mamaanun,PH153621018,Wall,124,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Mentring,PH153621020,Wall,108,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Olango,PH153621021,Wall,100,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Palacat,PH153621022,Wall,116,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Palao,PH153621023,Wall,68,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Paling,PH153621024,Wall,89,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pantaon,PH153621025,Wall,81,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pantar,PH153621026,Wall,134,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Paridi,PH153621028,Wall,99,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pindolonan,PH153621029,Wall,97,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Radapan,PH153621030,Wall,51,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Radapan Poblacion,PH153621031,Wall,61,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Sapingit,PH153621032,Wall,77,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Talao,PH153621033,Wall,96,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Tambo,PH153621034,Wall,137,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Tapocan,PH153621035,Wall,121,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Taporug,PH153621036,Wall,104,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Tawaan,PH153621037,Wall,86,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Udalo,PH153621038,Wall,195,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Rantian,PH153621039,Wall,82,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Ilian,PH153621040,Wall,73,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Ataragadong,PH153622001,Wall,70,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bangon,PH153622002,Wall,55,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bansayan,PH153622004,Wall,163,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bubong-Dimunda,PH153622006,Wall,142,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bugaran,PH153622007,Wall,79,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bualan,PH153622008,Wall,73,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Cadayonan,PH153622011,Wall,109,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Calilangan Dicala,PH153622012,Wall,59,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Calupaan,PH153622013,Wall,61,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Dimayon,PH153622014,Wall,51,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Dilausan,PH153622015,Wall,49,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Dongcoan,PH153622018,Wall,35,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Gadongan,PH153622019,Wall,89,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Poblacion (Gata Proper),PH153622020,Wall,298,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Liangan,PH153622024,Wall,103,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lumbac,PH153622026,Wall,82,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lumbaca Ingud,PH153622027,Wall,66,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Madanding,PH153622030,Wall,83,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pantao,PH153622034,Wall,69,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Punud,PH153622035,Wall,108,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Ragayan,PH153622036,Wall,274,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Rogan Cairan,PH153622037,Wall,98,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Talaguian,PH153622041,Wall,98,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Rogan Tandiong Dimayon,PH153622042,Wall,78,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Taporog,PH153622043,Wall,77,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Badak,PH153623001,Wall,32,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bantayan,PH153623002,Wall,86,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Basagad,PH153623003,Wall,60,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bolinsong,PH153623005,Wall,52,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Boring,PH153623006,Wall,45,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bualan,PH153623008,Wall,21,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Danugan,PH153623012,Wall,58,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Dapao,PH153623013,Wall,123,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Diamla,PH153623014,Wall,58,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Gadongan,PH153623015,Wall,85,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Ingud,PH153623018,Wall,87,"Makeshift/
salvaged/
improvised materials",1
Lanao Del Sur,PH153600000,Linuk,PH153623022,Wall,93,"Makeshift/
salvaged/
improvised materials",1
Lanao Del Sur,PH153600000,Lumbac,PH153623023,Wall,32,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Maligo,PH153623024,Wall,37,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Masao,PH153623025,Wall,21,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Notong,PH153623026,Wall,78,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Porug,PH153623030,Wall,64,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Romagondong,PH153623031,Wall,69,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Tambo (Pob.),PH153623033,Wall,99,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Tamlang,PH153623034,Wall,20,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Tuka,PH153623035,Wall,68,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Tomarompong,PH153623036,Wall,38,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Yaran,PH153623037,Wall,89,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bagoaingud,PH153624001,Wall,86,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Barimbingan,PH153624006,Wall,90,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bayabao,PH153624009,Wall,46,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Buadi Babai,PH153624012,Wall,93,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Buadi Alao,PH153624013,Wall,67,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Buadi Oloc,PH153624014,Wall,48,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pagalongan Buadiadingan,PH153624016,Wall,51,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Dado,PH153624024,Wall,41,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Dangimprampiai,PH153624027,Wall,18,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Darimbang,PH153624028,Wall,49,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Dilausan,PH153624030,Wall,37,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Ditsaan,PH153624032,Wall,43,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Gadongan,PH153624033,Wall,77,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pagalongan Ginaopan,PH153624038,Wall,45,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Baclayan Lilod,PH153624042,Wall,42,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Linamon,PH153624045,Wall,77,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lumbatan Ramain,PH153624048,Wall,70,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Buayaan Madanding,PH153624054,Wall,19,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Maindig Ditsaan,PH153624055,Wall,39,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Mandara,PH153624057,Wall,38,"Makeshift/
salvaged/
improvised materials",2
Lanao Del Sur,PH153600000,Maranao Timber (Dalama),PH153624058,Wall,122,"Makeshift/
salvaged/
improvised materials",1
Lanao Del Sur,PH153600000,Pagalongan Proper,PH153624064,Wall,48,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Polo,PH153624070,Wall,34,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Ramain Poblacion,PH153624077,Wall,20,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Ramain Proper,PH153624078,Wall,33,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Baclayan Raya,PH153624079,Wall,42,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Buayaan Raya,PH153624081,Wall,65,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Rantian,PH153624082,Wall,84,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Sundiga Bayabao,PH153624086,Wall,38,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Talub,PH153624087,Wall,39,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Buayaan Lilod,PH153624091,Wall,67,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bubong Dangiprampiai,PH153624092,Wall,54,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pagalongan Masioon,PH153624093,Wall,57,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Sultan Pangadapun,PH153624094,Wall,71,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Upper Pugaan,PH153624095,Wall,126,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Alinun,PH153625001,Wall,42,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bagoaingud,PH153625002,Wall,90,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Batangan,PH153625004,Wall,103,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Cadayon,PH153625005,Wall,89,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Cadingilan,PH153625006,Wall,29,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lumbac Toros,PH153625007,Wall,85,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Comonal,PH153625008,Wall,53,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Dilausan,PH153625009,Wall,55,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Gadongan,PH153625010,Wall,59,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Linao,PH153625012,Wall,87,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Limogao,PH153625013,Wall,51,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lumbayanague,PH153625015,Wall,58,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Basak Maito,PH153625018,Wall,81,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Maliwanag,PH153625019,Wall,55,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Mapantao,PH153625020,Wall,69,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Mipaga,PH153625021,Wall,44,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Natangcopan,PH153625022,Wall,32,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pagalamatan,PH153625023,Wall,49,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pamacotan,PH153625025,Wall,73,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Panggao,PH153625026,Wall,53,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pantao Raya,PH153625027,Wall,76,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pantaon,PH153625028,Wall,55,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Patpangkat,PH153625029,Wall,136,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pawak,PH153625030,Wall,206,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Dilimbayan,PH153625031,Wall,42,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pindolonan,PH153625032,Wall,40,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Poblacion,PH153625033,Wall,224,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Salocad,PH153625035,Wall,28,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Sungcod,PH153625036,Wall,55,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bubong,PH153625037,Wall,156,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bocalan,PH153626001,Wall,36,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bangon,PH153626002,Wall,19,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Cabasaran,PH153626004,Wall,22,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Dilausan,PH153626007,Wall,40,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lalabuan,PH153626008,Wall,57,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lilod Tamparan,PH153626009,Wall,40,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lindongan,PH153626010,Wall,35,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Linuk,PH153626011,Wall,71,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Occidental Linuk,PH153626012,Wall,81,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Linuk Oriental,PH153626013,Wall,41,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lumbaca Ingud,PH153626014,Wall,33,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lumbacaingud South,PH153626015,Wall,40,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lumbaca Lilod,PH153626016,Wall,44,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Balutmadiar,PH153626019,Wall,95,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Mala-abangon,PH153626020,Wall,33,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Maliwanag,PH153626021,Wall,22,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Maidan Linuk,PH153626022,Wall,32,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Miondas,PH153626024,Wall,76,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,New Lumbacaingud,PH153626027,Wall,41,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pimbago-Pagalongan,PH153626030,Wall,38,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pagayawan,PH153626032,Wall,46,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Picarabawan,PH153626034,Wall,30,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Poblacion I,PH153626037,Wall,56,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Poblacion II,PH153626038,Wall,63,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Poblacion III,PH153626039,Wall,92,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Poblacion IV,PH153626040,Wall,37,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Raya Niondas,PH153626041,Wall,29,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Raya Buadi Barao,PH153626042,Wall,57,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Raya Tamparan,PH153626043,Wall,28,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Salongabanding,PH153626046,Wall,30,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Saminunggay,PH153626047,Wall,46,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Talub,PH153626049,Wall,25,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Tatayawan North,PH153626050,Wall,75,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Tatayawan South,PH153626052,Wall,82,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Tubok,PH153626054,Wall,24,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Beruar,PH153626058,Wall,41,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Dasomalong,PH153626062,Wall,31,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Ginaopan,PH153626064,Wall,38,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lumbac,PH153626065,Wall,40,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Minanga,PH153626067,Wall,27,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Lilod Tubok,PH153626077,Wall,55,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Mariatao Datu,PH153626078,Wall,86,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pagalamatan Linuk,PH153626079,Wall,62,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Pindolonan Mariatao Sarip,PH153626080,Wall,26,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Bandera Buisan,PH153627003,Wall,50,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Boriongan,PH153627006,Wall,39,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Borowa,PH153627007,Wall,72,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Buadi Dingun,PH153627008,Wall,50,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Buadi Amao,PH153627009,Wall,48,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Buadi Amunta,PH153627010,Wall,28,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Buadi Arorao,PH153627011,Wall,29,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Buadi Atopa,PH153627012,Wall,27,"Makeshift/
salvaged/
improvised materials",0
Lanao Del Sur,PH153600000,Buadi Dayomangga,PH153627013,Wall,28,"Makeshift/
